Time,Latitude,Longitude,Range,CorrectedRange,WetTropoCorrection,DryTropoCorrection,IonoCorrection
547158010.0625625,52.333890999999994, 13.690368,810605.5803,810603.1308,-0.1137,-2.3164,-0.0194
547158010.1120081,52.33674, 13.688988,810599.2602,810596.8108,-0.1137,-2.3164,-0.0194
547158010.1614535,52.339589, 13.687607,810600.1866,810597.7373,-0.1136,-2.3164,-0.0194
547158010.2109118,52.342439, 13.686226,810600.5756,810598.1264,-0.1135,-2.3163,-0.0194
547158010.26037,52.345289, 13.684845,810606.3777,810603.9285,-0.1135,-2.3163,-0.0194
547158010.3098283,52.348138999999996, 13.683463999999999,810605.9602,810603.5111,-0.1134,-2.3163,-0.0194
547158010.3592994,52.350989, 13.682082,810605.3576,810602.9086,-0.1133,-2.3163,-0.0194
547158010.4087574,52.353839, 13.6807,810608.7962,810606.3473,-0.1133,-2.3163,-0.0194
547158010.4582031,52.356688, 13.679319,810605.3625,810602.9137,-0.1132,-2.3163,-0.0194
547158010.5076613,52.359536999999996, 13.677937,810606.0570,810603.6083,-0.1131,-2.3162,-0.0193
547158010.5571067,52.362386, 13.676556,810606.5814,810604.1327,-0.1131,-2.3162,-0.0193
547158010.606565,52.365235999999996, 13.675173,810607.2494,810604.8008,-0.1130,-2.3162,-0.0193
547158010.6560233,52.368085, 13.673791,810608.0496,810605.6011,-0.1129,-2.3162,-0.0193
547158010.7054687,52.370934, 13.672409,810608.7632,810606.3148,-0.1129,-2.3162,-0.0193
547158010.7549143,52.373782999999996, 13.671026999999999,810610.9510,810608.5027,-0.1128,-2.3162,-0.0193
547158010.8043852,52.376633, 13.669642999999999,810610.5240,810608.0758,-0.1128,-2.3162,-0.0193
547158010.8538435,52.379483, 13.668261,810610.5242,810608.0761,-0.1127,-2.3161,-0.0193
547158010.9032891,52.382332, 13.666877999999999,810611.2200,810608.7719,-0.1126,-2.3161,-0.0193
547158010.9527473,52.385180999999996, 13.665495,810611.9784,810609.5304,-0.1126,-2.3161,-0.0193
547158011.0022056,52.388031, 13.664111,810612.8207,810610.3728,-0.1125,-2.3161,-0.0193
547158011.0516498,52.390879999999996, 13.662728,810613.5013,810611.0534,-0.1125,-2.3161,-0.0193
547158011.101121,52.39373, 13.661344,810614.0552,810611.6074,-0.1124,-2.3161,-0.0193
547158011.1505663,52.396578999999996, 13.65996,810614.2807,810611.8329,-0.1124,-2.3161,-0.0193
547158011.2000122,52.399426999999996, 13.658577,810614.9290,810612.4812,-0.1123,-2.3162,-0.0193
547158011.2494836,52.402277999999995, 13.657192,810615.5793,810613.1315,-0.1123,-2.3162,-0.0193
547158011.2989297,52.405125999999996, 13.655807999999999,810617.6546,810615.2069,-0.1122,-2.3162,-0.0193
547158011.3483884,52.407976, 13.654423999999999,810618.6224,810616.1747,-0.1122,-2.3162,-0.0193
547158011.3978472,52.410824999999996, 13.653039,810619.1616,810616.7139,-0.1121,-2.3162,-0.0193
547158011.4473059,52.413675, 13.651653999999999,810619.9421,810617.4945,-0.1121,-2.3162,-0.0193
547158011.4967647,52.416523999999995, 13.650269,810621.2591,810618.8115,-0.1121,-2.3162,-0.0193
547158011.5462108,52.419373, 13.648885,810625.2950,810622.8474,-0.1120,-2.3163,-0.0193
547158011.5956695,52.422222, 13.647499999999999,810626.8503,810624.4028,-0.1120,-2.3163,-0.0193
547158011.6451151,52.425070999999996, 13.646115,810620.6933,810618.2458,-0.1119,-2.3163,-0.0193
547158011.694586,52.427921, 13.644729,810621.3048,810618.8573,-0.1119,-2.3163,-0.0193
547158011.7440317,52.430769, 13.643343,810625.9076,810623.4601,-0.1118,-2.3163,-0.0193
547158011.7935026,52.43362, 13.641957,810626.4365,810623.9891,-0.1118,-2.3163,-0.0193
547158011.8429608,52.436468999999995, 13.640571,810626.2605,810623.8131,-0.1117,-2.3164,-0.0193
547158011.8924191,52.439318, 13.639185,810624.9514,810622.5040,-0.1117,-2.3164,-0.0193
547158011.9418774,52.442167, 13.637799,810625.1659,810622.7186,-0.1117,-2.3164,-0.0193
547158011.9913356,52.445017, 13.636412,810625.2799,810622.8326,-0.1116,-2.3164,-0.0193
547158012.0407951,52.447866, 13.635026,810625.7766,810623.3293,-0.1116,-2.3164,-0.0193
547158012.0902405,52.450714, 13.633638999999999,810625.5905,810623.1433,-0.1115,-2.3164,-0.0193
547158012.1396987,52.453564, 13.632252,810628.8049,810626.3577,-0.1115,-2.3164,-0.0193
547158012.189157,52.456413, 13.630865,810623.3049,810620.8577,-0.1114,-2.3165,-0.0193
547158012.2386026,52.459261, 13.629479,810625.4717,810623.0246,-0.1114,-2.3165,-0.0193
547158012.2880735,52.462111, 13.628091,810628.3361,810625.8890,-0.1113,-2.3165,-0.0193
547158012.3375189,52.46496, 13.626704,810628.7316,810626.2845,-0.1113,-2.3165,-0.0193
547158012.3869772,52.467808999999995, 13.625316,810628.9463,810626.4993,-0.1112,-2.3165,-0.0193
549490814.0175614,52.331015, 13.684178,810495.4787,810492.9543,-0.2006,-2.2983,-0.0256
549490814.0670078,52.333864, 13.682799,810495.7962,810493.2719,-0.2005,-2.2983,-0.0256
549490814.1164536,52.336712999999996, 13.681419,810495.9296,810493.4054,-0.2003,-2.2982,-0.0256
549490814.1658998,52.339562, 13.680038,810496.7472,810494.2232,-0.2002,-2.2982,-0.0256
549490814.2153459,52.342411999999996, 13.678657999999999,810496.2133,810493.6894,-0.2001,-2.2982,-0.0256
549490814.2647917,52.345261, 13.677278,810496.5590,810494.0353,-0.2000,-2.2981,-0.0256
549490814.3142376,52.34811, 13.675896999999999,810496.2198,810493.6962,-0.1999,-2.2981,-0.0256
549490814.3636832,52.350958999999996, 13.674515999999999,810496.4703,810493.9469,-0.1998,-2.2981,-0.0256
549490814.4131289,52.353808, 13.673135,810496.4560,810493.9327,-0.1997,-2.2981,-0.0256
549490814.4625742,52.356657, 13.671754,810496.9765,810494.4533,-0.1996,-2.2980,-0.0256
549490814.5120199,52.359505999999996, 13.670373,810497.6496,810495.1266,-0.1995,-2.2980,-0.0255
549490814.5614781,52.362356, 13.668991,810498.3307,810495.8078,-0.1994,-2.2980,-0.0255
549490814.6109235,52.365204999999996, 13.66761,810498.9992,810496.4765,-0.1993,-2.2979,-0.0255
549490814.6603816,52.368055, 13.666228,810500.1655,810497.6429,-0.1991,-2.2979,-0.0255
549490814.7098272,52.370903999999996, 13.664845999999999,810501.0998,810498.5774,-0.1990,-2.2979,-0.0255
549490814.7592726,52.373753, 13.663464,810500.8444,810498.3221,-0.1989,-2.2978,-0.0255
549490814.8087182,52.376602, 13.662082,810501.5411,810499.0189,-0.1988,-2.2978,-0.0255
549490814.8581636,52.379450999999996, 13.660699999999999,810502.0562,810499.5342,-0.1987,-2.2978,-0.0255
549490814.9076092,52.3823, 13.659317,810502.7759,810500.2540,-0.1986,-2.2978,-0.0255
549490814.9570673,52.385149, 13.657934,810503.4470,810500.9253,-0.1985,-2.2977,-0.0255
549490815.0065255,52.387999, 13.656550999999999,810504.0843,810501.5627,-0.1984,-2.2977,-0.0255
549490815.0559702,52.390848, 13.655168999999999,810504.5991,810502.0776,-0.1983,-2.2977,-0.0255
549490815.1054156,52.393696999999996, 13.653786,810505.2572,810502.7357,-0.1983,-2.2977,-0.0255
549490815.1548612,52.396546, 13.652401999999999,810505.8264,810503.3050,-0.1982,-2.2977,-0.0255
549490815.2043195,52.399395, 13.651019,810506.6636,810504.1422,-0.1982,-2.2977,-0.0255
549490815.2537649,52.402243999999996, 13.649635,810507.9072,810505.3859,-0.1981,-2.2977,-0.0255
549490815.3032105,52.405093, 13.648252,810508.6010,810506.0797,-0.1980,-2.2977,-0.0255
549490815.3526688,52.407942999999996, 13.646866999999999,810509.3184,810506.7972,-0.1980,-2.2977,-0.0255
549490815.4021142,52.410790999999996, 13.645484,810510.0382,810507.5170,-0.1979,-2.2977,-0.0255
549490815.4515598,52.41364, 13.644098999999999,810510.6242,810508.1031,-0.1979,-2.2977,-0.0255
549490815.5010052,52.416489, 13.642714999999999,810512.9883,810510.4673,-0.1978,-2.2978,-0.0255
549490815.5504634,52.419339, 13.641331,810515.5864,810513.0654,-0.1977,-2.2978,-0.0255
549490815.5999091,52.422187, 13.639946,810519.4560,810516.9351,-0.1977,-2.2978,-0.0255
549490815.6493678,52.425036999999996, 13.638561,810512.1267,810509.6058,-0.1976,-2.2978,-0.0255
549490815.6988139,52.427886, 13.637176,810512.6234,810510.1026,-0.1976,-2.2978,-0.0255
549490815.7482598,52.430734, 13.635791,810513.2948,810510.7740,-0.1975,-2.2978,-0.0255
549490815.7977059,52.433583, 13.634406,810514.1308,810511.6101,-0.1974,-2.2978,-0.0255
549490815.847152,52.436431999999996, 13.633021,810514.6325,810512.1118,-0.1974,-2.2978,-0.0255
549490815.8965979,52.439281, 13.631635,810515.1775,810512.6569,-0.1973,-2.2978,-0.0255
549490815.9460568,52.44213, 13.630249,810515.7346,810513.2140,-0.1973,-2.2978,-0.0255
549490815.9955027,52.444979, 13.628862999999999,810516.5252,810514.0047,-0.1972,-2.2978,-0.0255
549490816.0449619,52.447827999999994, 13.627476999999999,810517.4131,810514.8926,-0.1972,-2.2978,-0.0255
549490816.0944076,52.450677, 13.626090999999999,810518.4856,810515.9652,-0.1971,-2.2978,-0.0255
549490816.1438658,52.453526, 13.624704999999999,810518.8494,810516.3290,-0.1971,-2.2978,-0.0255
549490816.1933112,52.456374999999994, 13.623318,810515.0933,810512.5730,-0.1970,-2.2978,-0.0255
549490816.2427568,52.459222999999994, 13.621932,810518.4513,810515.9310,-0.1970,-2.2978,-0.0255
549490816.2922025,52.462072, 13.620545,810518.9165,810516.3962,-0.1969,-2.2978,-0.0255
549490816.3416605,52.464921, 13.619157999999999,810519.4090,810516.8888,-0.1969,-2.2978,-0.0255
549490816.3911061,52.467769999999994, 13.617771,810519.8049,810517.2847,-0.1968,-2.2978,-0.0255
551823612.9007835,52.332274, 13.689931,810320.7948,810318.3421,-0.1322,-2.2980,-0.0225
551823612.9502163,52.335122999999996, 13.688550999999999,810320.7758,810318.3233,-0.1320,-2.2980,-0.0225
551823613.0490806,52.34082, 13.685792,810315.3499,810312.8978,-0.1316,-2.2980,-0.0225
551823613.0985007,52.343668, 13.684413,810321.2306,810318.7787,-0.1315,-2.2980,-0.0225
551823613.1479335,52.346516, 13.683031999999999,810321.4645,810319.0128,-0.1313,-2.2979,-0.0225
551823613.1973662,52.349365, 13.681652,810321.2721,810318.8206,-0.1311,-2.2979,-0.0225
551823613.246799,52.352213, 13.680271999999999,810324.0839,810321.6326,-0.1309,-2.2979,-0.0225
551823613.2962317,52.355062, 13.678891,810320.6721,810318.2210,-0.1308,-2.2979,-0.0225
551823613.3456645,52.35791, 13.677510999999999,810321.2730,810318.8220,-0.1306,-2.2979,-0.0225
551823613.3950973,52.360758999999995, 13.676129999999999,810321.9424,810319.4916,-0.1304,-2.2978,-0.0225
551823613.4445174,52.363606, 13.674749,810322.5857,810320.1351,-0.1302,-2.2978,-0.0225
551823613.4939501,52.366454999999995, 13.673368,810323.1496,810320.6992,-0.1301,-2.2978,-0.0225
551823613.5433829,52.369302999999995, 13.671987,810323.6537,810321.2035,-0.1299,-2.2978,-0.0225
551823613.5928159,52.372152, 13.670606,810326.0648,810323.6148,-0.1297,-2.2978,-0.0225
551823613.6422489,52.375, 13.669224,810325.0866,810322.6368,-0.1296,-2.2977,-0.0225
551823613.6916821,52.377849, 13.667842,810325.7055,810323.2559,-0.1294,-2.2977,-0.0225
551823613.7411153,52.380697, 13.666459999999999,810326.3710,810323.9216,-0.1292,-2.2977,-0.0225
551823613.7905488,52.383545999999996, 13.665078,810327.0416,810324.5924,-0.1290,-2.2977,-0.0225
551823613.839982,52.386393999999996, 13.663696,810328.0271,810325.5781,-0.1289,-2.2977,-0.0225
551823613.8894153,52.389241999999996, 13.662313999999999,810328.5984,810326.1496,-0.1287,-2.2976,-0.0225
551823613.9388485,52.392091, 13.660931,810328.9634,810326.5148,-0.1285,-2.2976,-0.0225
551823613.9882817,52.394939, 13.659549,810329.5874,810327.1390,-0.1283,-2.2976,-0.0225
551823614.037715,52.397787, 13.658166,810330.1304,810327.6821,-0.1282,-2.2976,-0.0225
551823614.0871489,52.400636, 13.656782999999999,810330.7841,810328.3360,-0.1280,-2.2976,-0.0225
551823614.1365945,52.403484999999996, 13.6554,810332.4635,810330.0155,-0.1279,-2.2976,-0.0225
551823614.1860273,52.406333, 13.654015999999999,810333.6460,810331.1982,-0.1277,-2.2976,-0.0225
551823614.2354727,52.409181999999994, 13.652633,810334.3726,810331.9250,-0.1275,-2.2976,-0.0225
551823614.2849054,52.412029999999994, 13.651249,810335.1219,810332.6744,-0.1274,-2.2976,-0.0225
551823614.3343382,52.414877999999995, 13.649865,810336.2421,810333.7948,-0.1272,-2.2976,-0.0225
551823614.383771,52.417727, 13.648482,810338.3922,810335.9450,-0.1271,-2.2976,-0.0225
551823614.4332037,52.420575, 13.647098,810341.2130,810338.7660,-0.1269,-2.2976,-0.0225
551823614.4826491,52.423424, 13.645712999999999,810335.5716,810333.1247,-0.1268,-2.2976,-0.0225
551823614.5320818,52.426272, 13.644328999999999,810336.2709,810333.8242,-0.1266,-2.2977,-0.0224
551823614.5815146,52.42912, 13.642944,810336.9289,810334.4824,-0.1264,-2.2977,-0.0224
551823614.6309474,52.431968, 13.64156,810337.7394,810335.2930,-0.1263,-2.2977,-0.0224
551823614.680393,52.434816999999995, 13.640175,810338.6684,810336.2222,-0.1261,-2.2977,-0.0224
551823614.7298384,52.437666, 13.638789,810339.4090,810336.9629,-0.1260,-2.2977,-0.0224
551823614.7792714,52.440514, 13.637404,810339.6135,810337.1676,-0.1258,-2.2977,-0.0224
551823614.8287041,52.443362, 13.636019,810340.0394,810337.5937,-0.1256,-2.2977,-0.0224
551823614.8781497,52.446211, 13.634633,810340.6852,810338.2396,-0.1255,-2.2977,-0.0224
551823614.9275825,52.449059, 13.633248,810341.2066,810338.7612,-0.1253,-2.2977,-0.0224
551823614.9770153,52.451907, 13.631862,810343.4878,810341.0425,-0.1252,-2.2977,-0.0224
551823615.0264599,52.454755999999996, 13.630476,810344.6382,810342.1931,-0.1250,-2.2977,-0.0224
551823615.0758927,52.457603999999996, 13.62909,810339.4781,810337.0331,-0.1249,-2.2977,-0.0224
551823615.1253128,52.460451, 13.627704,810343.0612,810340.6164,-0.1247,-2.2977,-0.0224
551823615.1747582,52.4633, 13.626318,810343.4755,810341.0308,-0.1246,-2.2977,-0.0224
551823615.2241783,52.466147, 13.624932,810343.9023,810341.4578,-0.1244,-2.2977,-0.0224
551823615.2736108,52.468995, 13.623545,810343.4613,810341.0169,-0.1243,-2.2977,-0.0224
554156410.3521805,52.330354, 13.696994,810340.4676,810338.0074,-0.1436,-2.2980,-0.0186
554156410.4016132,52.333203, 13.695613999999999,810341.5726,810339.1124,-0.1436,-2.2980,-0.0186
554156410.4510589,52.336051999999995, 13.694234999999999,810342.0179,810339.5577,-0.1436,-2.2980,-0.0186
554156410.5004787,52.338899999999995, 13.692855,810344.2042,810341.7441,-0.1436,-2.2979,-0.0186
554156410.5499115,52.341749, 13.691476,810344.9022,810342.4421,-0.1436,-2.2979,-0.0186
554156410.5993571,52.344598, 13.690095,810347.3838,810344.9237,-0.1436,-2.2979,-0.0186
554156410.6487899,52.347446999999995, 13.688715,810352.0400,810349.5799,-0.1436,-2.2979,-0.0186
554156410.6982226,52.350294999999996, 13.687335,810355.5112,810353.0511,-0.1436,-2.2979,-0.0186
554156410.7476554,52.353144, 13.685955,810356.9438,810354.4837,-0.1436,-2.2978,-0.0186
554156410.7970881,52.355992, 13.684574999999999,810356.3767,810353.9166,-0.1437,-2.2978,-0.0186
554156410.8465209,52.358841, 13.683193999999999,810351.9475,810349.4875,-0.1437,-2.2978,-0.0186
554156410.8959537,52.361689, 13.681813,810351.1496,810348.6896,-0.1437,-2.2978,-0.0186
554156410.9453738,52.364537, 13.680432999999999,810351.6890,810349.2290,-0.1437,-2.2977,-0.0186
554156410.9948065,52.367385, 13.679051999999999,810352.3907,810349.9307,-0.1437,-2.2977,-0.0186
554156411.0442531,52.370235, 13.677669999999999,810353.3239,810350.8640,-0.1436,-2.2977,-0.0186
554156411.0936859,52.373083, 13.676288999999999,810356.4246,810353.9647,-0.1436,-2.2977,-0.0186
554156411.1431186,52.375930999999994, 13.674907,810356.2024,810353.7426,-0.1435,-2.2977,-0.0186
554156411.1925516,52.37878, 13.673525,810355.1001,810352.6404,-0.1434,-2.2977,-0.0186
554156411.2419848,52.381628, 13.672144,810355.6960,810353.2364,-0.1433,-2.2977,-0.0186
554156411.2914181,52.384477, 13.670762,810356.5935,810354.1339,-0.1433,-2.2977,-0.0186
554156411.3408515,52.387325, 13.669379,810357.5232,810355.0637,-0.1432,-2.2977,-0.0186
554156411.3902848,52.390173, 13.667997,810358.4638,810356.0044,-0.1431,-2.2977,-0.0186
554156411.439718,52.393021999999995, 13.666615,810358.9674,810356.5081,-0.1430,-2.2977,-0.0186
554156411.4891641,52.395871, 13.665232,810359.6079,810357.1486,-0.1430,-2.2977,-0.0186
554156411.5385973,52.398719, 13.663848999999999,810359.5428,810357.0836,-0.1429,-2.2978,-0.0185
554156411.5880306,52.401567, 13.662466,810360.0736,810357.6145,-0.1428,-2.2978,-0.0185
554156411.6374636,52.404416, 13.661083,810360.6201,810358.1611,-0.1427,-2.2978,-0.0185
554156411.6869092,52.407264999999995, 13.659699999999999,810361.2830,810358.8240,-0.1427,-2.2978,-0.0185
554156411.7363546,52.410114, 13.658316,810364.8726,810362.4137,-0.1426,-2.2978,-0.0185
554156411.7857873,52.412962, 13.656932999999999,810365.5823,810363.1235,-0.1425,-2.2978,-0.0185
554156411.8352201,52.41581, 13.655548999999999,810366.6843,810364.2256,-0.1424,-2.2978,-0.0185
554156411.8846531,52.418658, 13.654164999999999,810369.7850,810367.3263,-0.1424,-2.2978,-0.0185
554156411.9340858,52.421507, 13.652781,810372.4163,810369.9577,-0.1423,-2.2978,-0.0185
554156411.9835312,52.424355, 13.651397,810364.7179,810362.2594,-0.1422,-2.2978,-0.0185
554156412.0329628,52.427203999999996, 13.650012,810365.7081,810363.2496,-0.1422,-2.2978,-0.0185
554156412.0823956,52.430051999999996, 13.648627999999999,810366.4216,810363.9632,-0.1421,-2.2978,-0.0185
554156412.1318283,52.4329, 13.647243999999999,810367.1141,810364.6558,-0.1420,-2.2978,-0.0185
554156412.1812739,52.435748999999994, 13.645859,810367.7481,810365.2899,-0.1419,-2.2978,-0.0185
554156412.2307193,52.438598, 13.644473,810368.3646,810365.9064,-0.1419,-2.2978,-0.0185
554156412.2801521,52.441446, 13.643087999999999,810369.0229,810366.5648,-0.1418,-2.2978,-0.0185
554156412.3295848,52.444294, 13.641703,810369.5259,810367.0679,-0.1417,-2.2978,-0.0185
554156412.3790305,52.447143, 13.640317999999999,810370.1818,810367.7238,-0.1417,-2.2978,-0.0185
554156412.4284632,52.449991, 13.638931999999999,810370.7135,810368.2556,-0.1416,-2.2978,-0.0185
554156412.477896,52.452839, 13.637545999999999,810373.9571,810371.4993,-0.1415,-2.2978,-0.0185
554156412.5273416,52.455687999999995, 13.636159999999999,810385.7091,810383.2513,-0.1415,-2.2978,-0.0185
554156412.5767744,52.458535999999995, 13.634774,810385.6138,810383.1561,-0.1414,-2.2978,-0.0185
554156412.6262197,52.461383999999995, 13.633388,810372.9006,810370.4430,-0.1413,-2.2978,-0.0185
554156412.6756654,52.464233, 13.632000999999999,810373.2443,810370.7867,-0.1413,-2.2978,-0.0185
554156412.7250981,52.467081, 13.630614999999999,810373.4144,810370.9569,-0.1412,-2.2978,-0.0185
554156412.7745438,52.46993, 13.629228,810373.6765,810371.2191,-0.1411,-2.2978,-0.0185
556489207.717725,52.335316999999996, 13.695934,810534.3707,810531.9252,-0.1188,-2.3096,-0.0172
556489207.7671707,52.338166, 13.694554,810536.2611,810533.8155,-0.1188,-2.3096,-0.0172
556489207.8166289,52.341015999999996, 13.693173999999999,810537.1059,810534.6602,-0.1189,-2.3096,-0.0172
556489207.8660743,52.343865, 13.691794,810537.7408,810535.2950,-0.1189,-2.3096,-0.0172
556489207.9155328,52.346714999999996, 13.690413999999999,810544.4099,810541.9640,-0.1190,-2.3097,-0.0172
556489207.9649789,52.349564, 13.689034,810544.1399,810541.6940,-0.1191,-2.3097,-0.0172
556489208.0144255,52.352413, 13.687654,810544.5721,810542.1261,-0.1191,-2.3097,-0.0172
556489208.0638719,52.355261999999996, 13.686273,810544.5883,810542.1423,-0.1191,-2.3097,-0.0172
556489208.113318,52.358111, 13.684892,810544.3162,810541.8702,-0.1191,-2.3096,-0.0172
556489208.1627641,52.360960999999996, 13.683511999999999,810543.4762,810541.0302,-0.1191,-2.3096,-0.0172
556489208.2122099,52.36381, 13.682131,810544.1657,810541.7198,-0.1192,-2.3096,-0.0172
556489208.2616687,52.366659999999996, 13.680748999999999,810544.7104,810542.2645,-0.1192,-2.3095,-0.0172
556489208.3111148,52.369509, 13.679368,810545.3735,810542.9276,-0.1192,-2.3095,-0.0172
556489208.3605604,52.372358, 13.677987,810548.8067,810546.3608,-0.1192,-2.3095,-0.0172
556489208.4100058,52.375206999999996, 13.676604999999999,810549.3780,810546.9321,-0.1192,-2.3095,-0.0172
556489208.4594514,52.378056, 13.675222999999999,810547.3975,810544.9516,-0.1192,-2.3094,-0.0172
556489208.5089097,52.380905, 13.673841,810547.9824,810545.5366,-0.1193,-2.3094,-0.0172
556489208.558368,52.383755, 13.672459,810548.6564,810546.2106,-0.1193,-2.3094,-0.0172
556489208.6078134,52.386604, 13.671076999999999,810549.4402,810546.9944,-0.1193,-2.3093,-0.0172
556489208.657259,52.389452999999996, 13.669694,810550.5181,810548.0723,-0.1193,-2.3093,-0.0172
556489208.7067044,52.392302, 13.668312,810551.3442,810548.8984,-0.1193,-2.3093,-0.0172
556489208.75615,52.395151, 13.666929,810551.9260,810549.4802,-0.1193,-2.3092,-0.0172
556489208.8056083,52.398001, 13.665545999999999,810552.6584,810550.2126,-0.1193,-2.3092,-0.0172
556489208.8550537,52.40085, 13.664162999999999,810552.4647,810550.0190,-0.1194,-2.3092,-0.0172
556489208.9044993,52.403698, 13.66278,810553.0769,810550.6312,-0.1194,-2.3092,-0.0172
556489208.9539444,52.406546999999996, 13.661397,810553.7437,810551.2980,-0.1194,-2.3091,-0.0172
556489209.003403,52.409397, 13.660013999999999,810554.2738,810551.8281,-0.1194,-2.3091,-0.0172
556489209.0528603,52.412245999999996, 13.658629999999999,810558.0214,810555.5757,-0.1194,-2.3091,-0.0172
556489209.1023057,52.415095, 13.657245999999999,810558.9810,810556.5353,-0.1194,-2.3091,-0.0172
556489209.1517513,52.417944, 13.655861999999999,810561.3811,810558.9354,-0.1194,-2.3091,-0.0172
556489209.2012095,52.420794, 13.654478,810564.0153,810561.5696,-0.1194,-2.3091,-0.0172
556489209.2506549,52.423642, 13.653094,810557.5636,810555.1178,-0.1195,-2.3091,-0.0172
556489209.3001006,52.426491, 13.65171,810558.2080,810555.7622,-0.1195,-2.3091,-0.0172
556489209.3495588,52.429341, 13.650324999999999,810558.6793,810556.2335,-0.1195,-2.3091,-0.0172
556489209.3990171,52.43219, 13.64894,810560.0825,810557.6367,-0.1195,-2.3091,-0.0172
556489209.4484625,52.435038999999996, 13.647554999999999,810561.6929,810559.2471,-0.1195,-2.3091,-0.0172
556489209.4979208,52.437888, 13.64617,810562.3220,810559.8762,-0.1195,-2.3091,-0.0172
556489209.5473664,52.440737, 13.644784999999999,810562.6837,810560.2379,-0.1195,-2.3091,-0.0172
556489209.5968246,52.443587, 13.643398999999999,810562.7430,810560.2972,-0.1195,-2.3091,-0.0172
556489209.6462708,52.446435, 13.642014,810562.8908,810560.4450,-0.1195,-2.3091,-0.0172
556489209.6957295,52.449284999999996, 13.640628,810563.7729,810561.3271,-0.1195,-2.3091,-0.0172
556489209.7451756,52.452134, 13.639242999999999,810578.2374,810575.7916,-0.1195,-2.3091,-0.0172
556489209.7946215,52.454982, 13.637856999999999,810576.9540,810574.5081,-0.1196,-2.3091,-0.0172
556489209.8440802,52.457831999999996, 13.636471,810572.8626,810570.4167,-0.1196,-2.3091,-0.0172
556489209.893539,52.460681, 13.635083999999999,810579.1033,810576.6574,-0.1196,-2.3091,-0.0172
556489209.9429977,52.46353, 13.633697999999999,810565.6638,810563.2179,-0.1196,-2.3091,-0.0172
556489209.9924436,52.466378999999996, 13.632311,810583.0598,810580.6139,-0.1196,-2.3091,-0.0172
556489210.0419021,52.469228, 13.630924,810566.2225,810563.7767,-0.1196,-2.3091,-0.0172
558822005.7222095,52.332679, 13.683373999999999,810607.6086,810605.1923,-0.1106,-2.2956,-0.0101
558822005.7716677,52.335529, 13.681992999999999,810606.8166,810604.4003,-0.1106,-2.2956,-0.0101
558822005.8211133,52.338378, 13.680610999999999,810604.1983,810601.7820,-0.1106,-2.2956,-0.0101
558822005.8705587,52.341226999999996, 13.679229999999999,810604.1130,810601.6967,-0.1106,-2.2956,-0.0101
558822005.920017,52.344076, 13.677848,810608.8771,810606.4608,-0.1106,-2.2956,-0.0101
558822005.9694753,52.346925999999996, 13.676466,810609.0109,810606.5946,-0.1106,-2.2956,-0.0101
558822006.0189209,52.349775, 13.675085,810609.3809,810606.9646,-0.1106,-2.2956,-0.0101
558822006.0683801,52.352624, 13.673701999999999,810609.2479,810606.8316,-0.1106,-2.2956,-0.0101
558822006.1178381,52.355474, 13.67232,810609.7868,810607.3705,-0.1106,-2.2956,-0.0101
558822006.1672964,52.358323, 13.670936999999999,810610.4737,810608.0574,-0.1106,-2.2956,-0.0101
558822006.216742,52.361171999999996, 13.669554999999999,810611.1330,810608.7167,-0.1106,-2.2956,-0.0101
558822006.2662003,52.364022, 13.668172,810611.6730,810609.2567,-0.1106,-2.2956,-0.0101
558822006.3156583,52.366870999999996, 13.666789,810612.3075,810609.8912,-0.1106,-2.2956,-0.0101
558822006.365104,52.36972, 13.665405999999999,810613.8040,810611.3877,-0.1106,-2.2956,-0.0101
558822006.4145622,52.372569, 13.664023,810613.6265,810611.2102,-0.1106,-2.2956,-0.0101
558822006.4640205,52.375419, 13.66264,810614.2331,810611.8168,-0.1106,-2.2956,-0.0101
558822006.5134659,52.378268, 13.661256,810614.9111,810612.4948,-0.1107,-2.2955,-0.0101
558822006.5629241,52.381116999999996, 13.659873,810615.4522,810613.0359,-0.1107,-2.2955,-0.0101
558822006.6123698,52.383966, 13.658489,810616.1531,810613.7368,-0.1107,-2.2955,-0.0101
558822006.661828,52.386815, 13.657105,810616.9137,810614.4974,-0.1107,-2.2955,-0.0101
558822006.7112863,52.389665, 13.655721,810617.3094,810614.8931,-0.1107,-2.2955,-0.0101
558822006.7607446,52.392514, 13.654335999999999,810617.9976,810615.5813,-0.1107,-2.2955,-0.0101
558822006.8102028,52.395362999999996, 13.652951999999999,810618.6489,810616.2326,-0.1107,-2.2955,-0.0101
558822006.8596482,52.398212, 13.651567,810619.3244,810616.9081,-0.1107,-2.2955,-0.0101
558822006.9091065,52.401061, 13.650183,810620.4973,810618.0810,-0.1107,-2.2955,-0.0101
558822006.9585652,52.403911, 13.648798,810621.4208,810619.0045,-0.1107,-2.2955,-0.0101
558822007.0080104,52.406759, 13.647413,810622.1413,810619.7250,-0.1107,-2.2955,-0.0101
558822007.0574689,52.409608999999996, 13.646028,810622.8953,810620.4790,-0.1107,-2.2955,-0.0101
558822007.1069148,52.412456999999996, 13.644642999999999,810623.8685,810621.4522,-0.1107,-2.2955,-0.0101
558822007.1563735,52.415306, 13.643257,810624.7607,810622.3444,-0.1107,-2.2955,-0.0101
558822007.2058325,52.418155999999996, 13.641871,810627.5597,810625.1434,-0.1108,-2.2955,-0.0101
