Time,Latitude,Longitude,LLH,CorrectedLLH
512165024.66967607,-5.089195,29.797027,757.1407,757.0915
512165024.7206116,-5.086186,29.796357,757.7208,757.6716
512165024.7715468,-5.083177,29.795686999999997,757.2082,757.1589
512165024.82248235,-5.080166999999999,29.795016999999998,758.1579,758.1086
512165024.8734178,-5.077158,29.794347,759.1698,759.1206
512165024.92435336,-5.074148999999999,29.793677,758.8533,758.8041
512165025.02622336,-5.06813,29.792337999999997,757.2186,757.1694
512165025.077159,-5.0651209999999995,29.791667999999998,757.0000,756.9508
512165025.1280944,-5.062111,29.790998,756.9253,756.8761
512165025.17902994,-5.059102,29.790328,756.7799,756.7307
512165025.22996545,-5.056093,29.789658,756.6988,756.6496
512165025.2809009,-5.053083,29.788988,755.6340,755.5848
512165025.33183646,-5.0500739999999995,29.788318999999998,755.5686,755.5195
512165025.3827719,-5.047064,29.787649,755.4084,755.3592
512165025.4337075,-5.044055,29.786979,755.5313,755.4821
512165025.4846429,-5.041046,29.786309,757.3415,757.2924
512165025.5355785,-5.038036,29.785639,756.8384,756.7892
512165025.6374495,-5.032018,29.784299999999998,758.6861,758.6370
512165025.9939979,-5.010952,29.779611,758.3396,758.2905
512165026.0449345,-5.007943,29.778941,757.2882,757.2391
512165026.60522485,-4.9748399999999995,29.771573999999998,752.5198,752.4708
512165026.65616035,-4.97183,29.770903999999998,751.8955,751.8465
512165026.7070958,-4.968821,29.770234,751.1457,751.0966
512165026.75803137,-4.965812,29.769565,750.6632,750.6141
512165026.8089669,-4.962802,29.768894999999997,750.1352,750.0862
512165026.8599024,-4.9597929999999995,29.768224999999997,750.2702,750.2212
512165026.9108379,-4.956783,29.767554999999998,750.3591,750.3101
512165026.96177346,-4.953774,29.766886,750.5177,750.4687
512165027.0127089,-4.950765,29.766216,750.4877,750.4387
512165027.0636432,-4.947755,29.765545999999997,749.8060,749.7570
512165027.1145787,-4.944745999999999,29.764877,747.2464,747.1974
512165027.16551423,-4.941737,29.764207,744.1091,744.0601
512165027.21644974,-4.938727,29.763537,742.1117,742.0627
512165027.26738524,-4.935718,29.762867,742.9167,742.8677
512165027.31832075,-4.932708,29.762197999999998,741.6613,741.6123
512165027.36925626,-4.929698999999999,29.761528,741.1723,741.1233
512165027.42019176,-4.92669,29.760858,739.8572,739.8083
512165028.8973221,-4.839417,29.741439999999997,786.5329,786.4841
512165029.0501275,-4.830388,29.739431,784.7541,784.7053
512165029.86509556,-4.782236999999999,29.728718999999998,806.2502,806.2015
512165030.5927458,-4.7392449999999995,29.719154999999997,1047.2718,1047.2232
512165030.6436813,-4.736236,29.718486,1047.8568,1047.8082
512165030.69461673,-4.733226,29.717816,1048.3083,1048.2597
512165030.745552,-4.730217,29.717146999999997,1052.6054,1052.5568
512165030.79648757,-4.727208,29.716476999999998,1054.2883,1054.2397
512165030.847423,-4.7241979999999995,29.715808,1057.9829,1057.9342
512165030.8983586,-4.721189,29.715138999999997,1057.8086,1057.7600
512165030.9492941,-4.718179,29.714468999999998,1059.2170,1059.1684
512165031.0002296,-4.71517,29.7138,1060.8184,1060.7698
512165031.05116606,-4.71216,29.71313,1062.1861,1062.1375
512165031.10210156,-4.709150999999999,29.712460999999998,1066.7591,1066.7105
512165031.1530371,-4.706141,29.711792,1068.5113,1068.4627
512165031.2039726,-4.703132,29.711122,1073.9048,1073.8562
512165031.2549081,-4.7001219999999995,29.710452999999998,1083.3625,1083.3139
512165031.3058436,-4.697113,29.709782999999998,1070.0828,1070.0343
512165031.86613417,-4.664009,29.702420999999998,1093.2735,1093.2250
512165032.27361673,-4.639933,29.697066,1094.5698,1094.5214
512165034.6920147,-4.4970419999999995,29.665291999999997,758.2069,758.1587
512165034.7429502,-4.494033,29.664623,758.9903,758.9422
512165034.7938857,-4.491023,29.663954,757.8167,757.7685
512165034.8448213,-4.488014,29.663285,758.0853,758.0372
512165034.8957567,-4.485004,29.662616,758.2616,758.2135
512165034.9466922,-4.4819949999999995,29.661946,758.2401,758.1920
512165034.99762774,-4.478985,29.661277,758.1852,758.1371
512165035.04856414,-4.475976,29.660608,758.1827,758.1346
512165035.0994997,-4.4729659999999996,29.659938999999998,758.2431,758.1950
512165035.1504352,-4.469957,29.65927,758.5080,758.4600
512165035.20137066,-4.466947,29.658600999999997,758.6242,758.5761
512165035.2523062,-4.463938,29.657932,758.7498,758.7017
512165035.30324167,-4.460928,29.657263,758.8734,758.8253
512165035.35417724,-4.457917999999999,29.656594,758.8794,758.8314
512165035.4051127,-4.454909,29.655925,758.6517,758.6037
512165035.45604825,-4.451899,29.655255999999998,758.6051,758.5571
512165035.50698376,-4.44889,29.654587,758.5413,758.4932
512165035.65979004,-4.439861,29.652579,758.5055,758.4575
512165035.86353207,-4.427823,29.649903,758.5096,758.4616
512165035.9144676,-4.424812999999999,29.649234,758.5762,758.5282
512165035.9654031,-4.421804,29.648564999999998,758.5343,758.4863
512165036.0163386,-4.418794,29.647896,758.4162,758.3682
512165036.06727314,-4.415785,29.647226999999997,758.4754,758.4274
512165036.11820865,-4.412775,29.646558,758.4964,758.4484
512165036.22007966,-4.406756,29.64522,758.2916,758.2436
512165036.27101517,-4.403747,29.644551,758.4282,758.3802
512165036.3219507,-4.4007369999999995,29.643881999999998,758.5653,758.5173
512165036.3728861,-4.397727,29.643213,758.7479,758.7000
512165036.42382175,-4.394718,29.642543999999997,758.5697,758.5217
512165036.47475713,-4.3917079999999995,29.641875,758.6383,758.5903
512165036.52569276,-4.388699,29.641206,758.7144,758.6665
512165036.57662815,-4.385689,29.640537,759.0126,758.9647
512165036.6275634,-4.38268,29.639868,759.9898,759.9418
512165036.678499,-4.37967,29.639198999999998,760.8746,760.8267
512165037.3915968,-4.337536,29.629834,781.0524,781.0045
512165037.4425323,-4.334525999999999,29.629165,784.9486,784.9007
512165037.4934678,-4.331517,29.628496,784.6211,784.5732
512165037.54440325,-4.328507,29.627827,780.5621,780.5143
512165038.91966057,-4.247248,29.609766999999998,828.2553,828.2076
512165038.9705961,-4.244238,29.609098,826.8949,826.8472
512165039.072468,-4.238219,29.607761,838.1856,838.1379
512165039.174339,-4.2322,29.606423,845.5305,845.4828
512165039.2252745,-4.22919,29.605753999999997,856.9859,856.9382
512165039.27621,-4.2261809999999995,29.605085,853.2226,853.1749
512165039.3271455,-4.223171,29.604416999999998,854.3741,854.3264
512165039.42901653,-4.217152,29.603078999999997,857.7268,857.6791
512165040.0402412,-4.181036,29.595053999999998,900.2675,900.2198
512165040.09117675,-4.178027,29.594385,910.3643,910.3166
512165047.8895025,-3.7172359999999998,29.492037,2016.6624,2016.6156
512165047.9404381,-3.714226,29.491367999999998,2013.8574,2013.8106
512165047.99137354,-3.711216,29.4907,2017.3803,2017.3335
512165048.0423079,-3.708207,29.490032,2014.4154,2014.3686
512165049.16289,-3.641991,29.475330999999997,2036.6265,2036.5798
512165049.264761,-3.6359719999999998,29.473995,2039.5499,2039.5033
512165049.6722448,-3.611894,29.468649,2070.7640,2070.7174
512165049.72318035,-3.6088839999999998,29.467980999999998,2067.7099,2067.6633
512165049.8250513,-3.602864,29.466645,2067.4583,2067.4116
512165055.16184807,-3.287506,29.396655,823.8255,823.7795
512165058.7782669,-3.073803,29.349245,936.3912,936.3455
512165058.8292024,-3.0707929999999997,29.348577,938.7736,938.7280
512165059.7969775,-3.013604,29.335891999999998,1024.5733,1024.5278
512165059.847913,-3.0105939999999998,29.335224,1025.8919,1025.8463
512165060.5100734,-2.971465,29.326545,1068.3711,1068.3257
512165060.561009,-2.968455,29.325878,1072.2428,1072.1973
512165060.61194444,-2.965445,29.32521,1074.5685,1074.5230
512165070.6597502,-2.371669,29.193562999999997,1789.6296,1789.5852
512165072.001745,-2.292362,29.175985999999998,1453.4349,1453.3906
512165072.10361695,-2.2863409999999997,29.174652,1453.9664,1453.9221
512165073.3260677,-2.214098,29.158642,1450.5991,1450.5550
512165073.3770032,-2.2110879999999997,29.157975,1451.8915,1451.8474
512165073.4279387,-2.208078,29.157308,1450.1855,1450.1414
512165073.4788742,-2.205068,29.15664,1449.4202,1449.3761
512165073.5298097,-2.202058,29.155973,1448.4432,1448.3992
512165073.5807453,-2.199048,29.155306,1445.9182,1445.8741
512165073.6316807,-2.196037,29.154639,1443.5889,1443.5449
512165073.68261623,-2.193027,29.153972,1441.8345,1441.7904
512165073.73355174,-2.190017,29.153305,1438.7082,1438.6642
512165073.7844872,-2.187007,29.152638,1434.7176,1434.6735
512165073.8354228,-2.1839969999999997,29.151971,1452.0348,1451.9908
512165073.8863582,-2.180987,29.151304,1454.7228,1454.6787
512165073.9372937,-2.177977,29.150637,1454.9067,1454.8627
512165073.98822904,-2.174967,29.14997,1454.9043,1454.8603
512165074.0391657,-2.1719559999999998,29.149303,1454.8583,1454.8143
512165074.09010124,-2.168946,29.148636,1454.8455,1454.8015
512165074.14103675,-2.165936,29.147969,1454.9775,1454.9336
512165074.19197226,-2.1629259999999997,29.147302,1454.8456,1454.8016
512165074.24290776,-2.159916,29.146635,1454.9848,1454.9408
512165074.29384327,-2.1569059999999998,29.145968,1454.8840,1454.8400
512165074.34477854,-2.153895,29.145301,1454.9037,1454.8597
512165074.39571404,-2.1508849999999997,29.144634,1454.9887,1454.9447
512165074.44664955,-2.147875,29.143967,1454.9384,1454.8944
512165074.49758506,-2.144865,29.1433,1454.6161,1454.5722
512165074.54852057,-2.141855,29.142633,1454.8896,1454.8457
512165074.5994561,-2.138845,29.141966,1454.7628,1454.7189
512165074.6503916,-2.135834,29.141299,1454.5903,1454.5464
512165074.701327,-2.132824,29.140632,1454.3008,1454.2569
512165074.7522626,-2.129814,29.139965,1454.8154,1454.7715
512165074.80319804,-2.126804,29.139298,1454.1203,1454.0763
512165074.8541336,-2.1237939999999997,29.138631,1454.4389,1454.3949
512165074.90506905,-2.120784,29.137964,1454.7334,1454.6895
512165074.95600456,-2.1177729999999997,29.137297,1454.5951,1454.5512
512165075.00694007,-2.114763,29.13663,1454.8464,1454.8025
512165075.0578747,-2.1117529999999998,29.135963,1454.5823,1454.5384
512165075.1088101,-2.108743,29.135296,1454.6570,1454.6132
512165075.15974575,-2.105733,29.134629,1454.7283,1454.6844
512165075.21068114,-2.102723,29.133962,1454.6116,1454.5677
512165075.26161665,-2.099713,29.133295,1454.7494,1454.7055
512165075.312552,-2.096702,29.132628,1454.6982,1454.6544
512165075.3634874,-2.093692,29.131961,1454.7333,1454.6895
512165075.41442305,-2.0906819999999997,29.131293999999997,1454.6781,1454.6342
512165075.46535844,-2.087672,29.130626999999997,1454.3162,1454.2723
512165075.51629394,-2.084662,29.129959999999997,1453.8603,1453.8165
512165075.5672295,-2.081652,29.129292999999997,1454.3122,1454.2684
512165075.61816496,-2.0786409999999997,29.128625999999997,1454.7813,1454.7375
512165075.6691005,-2.075631,29.127958999999997,1454.1821,1454.1382
512165075.72003603,-2.072621,29.127291999999997,1454.7791,1454.7353
512165075.7709715,-2.069611,29.126624999999997,1454.0395,1453.9957
512165075.82190704,-2.066601,29.125957999999997,1454.6275,1454.5837
512165075.8728425,-2.0635909999999997,29.125290999999997,1454.7770,1454.7332
512165075.92377806,-2.06058,29.124623999999997,1454.8126,1454.7688
512165075.9747135,-2.05757,29.123956999999997,1454.9290,1454.8852
512165076.02565,-2.05456,29.123289999999997,1454.9053,1454.8615
512165076.07658553,-2.0515499999999998,29.122622999999997,1454.9334,1454.8896
512165076.127521,-2.04854,29.121955999999997,1454.9033,1454.8595
512165076.17845654,-2.0455289999999997,29.121288999999997,1454.9814,1454.9376
512165076.5350051,-2.024458,29.116619999999998,1455.6317,1455.5879
512165076.58594054,-2.021448,29.115952999999998,1455.1973,1455.1535
512165076.99342465,-1.997367,29.110618,1455.0519,1455.0082
512165077.4009075,-1.973285,29.105282,1455.1206,1455.0770
512165077.451843,-1.970275,29.104615,1455.2295,1455.1859
512165077.50277853,-1.9672649999999998,29.103948,1455.1557,1455.1120
512165077.55371404,-1.9642549999999999,29.103281,1456.2191,1456.1754
512165077.60464954,-1.961244,29.102614,1455.1317,1455.0880
512165078.164941,-1.928132,29.095278,1455.1633,1455.1197
512165078.2158766,-1.925122,29.094611999999998,1454.9756,1454.9320
512165078.52148956,-1.907061,29.090609999999998,1454.4813,1454.4378
512165078.5724251,-1.904051,29.089942999999998,1454.6224,1454.5789
512165078.62336063,-1.9010399999999998,29.089275999999998,1454.2599,1454.2164
512165078.67429614,-1.8980299999999999,29.088608999999998,1454.2251,1454.1816
512165078.7252314,-1.89502,29.087943,1453.8759,1453.8325
512165078.77616686,-1.89201,29.087276,1454.0464,1454.0030
512165078.8271024,-1.889,29.086609,1453.2422,1453.1988
512165078.8780379,-1.885989,29.085942,1453.2144,1453.1710
512165078.92897344,-1.882979,29.085275,1452.3677,1452.3243
512165078.97990894,-1.879969,29.084608,1452.5568,1452.5134
512165079.0308435,-1.8769589999999998,29.083941,1452.0384,1451.9950
512165079.081779,-1.8739489999999999,29.083274,1453.2935,1453.2501
512165079.1327145,-1.870938,29.082608,1454.9874,1454.9440
512165079.18365,-1.8679279999999998,29.081940999999997,1452.6677,1452.6243
512165079.2345855,-1.8649179999999999,29.081273999999997,1455.1185,1455.0751
512165079.285521,-1.861908,29.080606999999997,1455.0270,1454.9837
512165079.33645654,-1.858898,29.079939999999997,1455.1190,1455.0756
512165079.387392,-1.8558869999999998,29.079272999999997,1455.1316,1455.0882
512165079.4383275,-1.8528769999999999,29.078605999999997,1455.0864,1455.0431
512165079.489263,-1.849867,29.077938999999997,1455.0841,1455.0407
512165079.5401985,-1.846857,29.077272999999998,1454.9280,1454.8847
512165079.591134,-1.843847,29.076605999999998,1455.0078,1454.9645
512165079.6420695,-1.840836,29.075938999999998,1454.4097,1454.3663
512165079.6930048,-1.837826,29.075272,1454.0057,1453.9624
512165079.7439403,-1.834816,29.074605,1454.1879,1454.1446
512165079.7948758,-1.8318059999999998,29.073938,1452.9056,1452.8622
512165079.8458113,-1.828795,29.073271,1452.8216,1452.7783
512165079.8967469,-1.825785,29.072605,1452.5281,1452.4848
512165079.9476823,-1.8227749999999998,29.071938,1451.8746,1451.8313
512165079.9986178,-1.8197649999999999,29.071271,1451.2574,1451.2141
512165080.04955435,-1.816755,29.070604,1449.5405,1449.4972
512165080.1004898,-1.813744,29.069937,1450.2420,1450.1987
512165080.15142536,-1.8107339999999998,29.06927,1451.0145,1450.9712
512165080.20236087,-1.8077239999999999,29.068603,1452.1745,1452.1313
512165080.2532964,-1.804714,29.067936999999997,1453.0805,1453.0372
512165080.3042319,-1.8017029999999998,29.067269999999997,1455.2179,1455.1746
512165080.35516745,-1.7986929999999999,29.066602999999997,1455.2918,1455.2486
512165080.4061029,-1.795683,29.065935999999997,1455.3469,1455.3036
512165080.45703834,-1.792673,29.065268999999997,1455.2011,1455.1579
512165080.5079739,-1.7896619999999999,29.064601999999997,1455.2471,1455.2039
512165080.55890936,-1.786652,29.063935999999998,1455.2778,1455.2345
512165080.6098448,-1.783642,29.063269,1455.2463,1455.2031
512165080.6607804,-1.780632,29.062602,1455.2842,1455.2410
512165080.7117159,-1.7776219999999998,29.061935,1452.4691,1452.4258
512165080.76265115,-1.774611,29.061268,1452.9465,1452.9033
512165080.81358665,-1.771601,29.060601,1452.6095,1452.5663
512165080.8645222,-1.768591,29.059935,1452.5200,1452.4768
512165080.91545767,-1.7655809999999998,29.059268,1455.0590,1455.0158
512165080.9663932,-1.76257,29.058601,1455.3467,1455.3035
512165081.0173287,-1.75956,29.057934,1455.3868,1455.3436
512165081.068263,-1.7565499999999998,29.057267,1455.1444,1455.1012
512165081.1191985,-1.7535399999999999,29.0566,1455.4350,1455.3918
512165081.170134,-1.75053,29.055933999999997,1455.4651,1455.4220
512165081.2210695,-1.7475189999999998,29.055266999999997,1455.4428,1455.3996
512165081.272005,-1.7445089999999999,29.054599999999997,1455.4885,1455.4453
512165081.3229405,-1.741499,29.053932999999997,1455.4696,1455.4264
512165081.3738761,-1.738489,29.053265999999997,1455.4556,1455.4124
512165081.42481154,-1.7354779999999999,29.052599999999998,1455.5467,1455.5036
512165081.4757471,-1.732468,29.051933,1455.9242,1455.8810
512165081.52668256,-1.729458,29.051266,1455.9248,1455.8817
512165081.5776181,-1.726448,29.050599,1455.5240,1455.4808
512165081.6285536,-1.7234369999999999,29.049932,1455.3166,1455.2735
512165081.6794891,-1.720427,29.049266,1455.1247,1455.0816
512165081.73042464,-1.717417,29.048599,1455.0985,1455.0554
512165081.78136015,-1.714407,29.047932,1454.5565,1454.5134
512165081.83229566,-1.711396,29.047265,1453.9702,1453.9270
512165081.88323116,-1.708386,29.046598,1453.3179,1453.2748
512165081.9851022,-1.7023659999999998,29.045264999999997,1452.4524,1452.4093
512165082.0360386,-1.699355,29.044597999999997,1452.7515,1452.7084
512165082.18884516,-1.6903249999999999,29.042597999999998,1454.5731,1454.5300
512165082.2397806,-1.687314,29.041930999999998,1455.0417,1454.9986
512165082.2907161,-1.684304,29.041263999999998,1455.9795,1455.9365
512165082.3925871,-1.6782839999999999,29.03993,1456.2934,1456.2503
512165082.4435227,-1.675273,29.039264,1457.2693,1457.2263
512165082.49445814,-1.6722629999999998,29.038597,1456.0579,1456.0149
512165082.5453937,-1.6692529999999999,29.03793,1455.9640,1455.9209
512165082.5963292,-1.666243,29.037263,1455.6137,1455.5707
512165082.64726466,-1.6632319999999998,29.036596,1455.5251,1455.4821
512165082.6982002,-1.6602219999999999,29.03593,1455.3976,1455.3546
512165082.7491357,-1.657212,29.035262999999997,1455.6851,1455.6420
512165082.80007124,-1.654202,29.034595999999997,1455.3085,1455.2655
512165082.85100675,-1.6511909999999999,29.033928999999997,1455.0099,1454.9669
512165082.90194225,-1.648181,29.033262999999998,1453.1247,1453.0816
512165082.95287776,-1.645171,29.032595999999998,1453.5969,1453.5539
512165083.56410265,-1.609048,29.024594999999998,1457.2153,1457.1724
512165088.95027184,-1.290725,28.954095,1693.3932,1693.3508
512165089.0012074,-1.287715,28.953429,1693.2144,1693.1720
512165089.05214167,-1.2847039999999998,28.952762,1692.7943,1692.7520
512165099.37749654,-0.6744589999999999,28.817643,1728.7573,1728.7161
512165100.44714093,-0.61124,28.803646999999998,1740.3955,1740.3544
512165100.49807644,-0.6082299999999999,28.802979999999998,1738.2126,1738.1715
512165100.54901195,-0.605219,28.802314,1747.3360,1747.2951
512165102.0199054,-0.518285,28.783068,1695.1698,1695.1289
512165105.7782197,-0.296156,28.733894,1066.0900,1066.0496
512165106.3894446,-0.26003,28.725897,1046.6999,1046.6595
512165106.4913156,-0.25401,28.724563999999997,1043.9020,1043.8616
512165106.54225117,-0.25099899999999997,28.723896999999997,1042.9220,1042.8816
512165106.5931866,-0.247989,28.723231,1042.0820,1042.0416
512165106.79692864,-0.235947,28.720564999999997,1024.2038,1024.1635
512165109.3437047,-0.085422,28.687243,970.0157,969.9757
512165110.1586718,-0.037253999999999995,28.676581,934.4287,934.3887
512165110.2096071,-0.034244,28.675914,933.0930,933.0530
512165110.26054263,-0.031232999999999997,28.675248,931.7566,931.7167
512165110.31147814,-0.028222999999999998,28.674581,930.0453,930.0054
512165110.36241364,-0.025212,28.673914999999997,928.3493,928.3094
512165110.4133492,-0.022202,28.673247999999997,919.0842,919.0443
512165112.55264014,0.10424,28.645258,946.2526,946.2130
512165112.6035757,0.107251,28.644592,936.9353,936.8956
512165112.6545112,0.110261,28.643925,932.6735,932.6339
512165113.72415733,0.173482,28.629929999999998,949.6481,949.6086
512165113.82602835,0.179503,28.628597,969.1502,969.1107
512165114.640995,0.22767199999999999,28.617933999999998,1009.7878,1009.7484
512165114.69193053,0.230682,28.617268,1016.2773,1016.2378
512165114.74286604,0.23369299999999998,28.616601,1012.7105,1012.6711
512165114.89567256,0.242724,28.614601999999998,1029.6210,1029.5816
512165115.04848003,0.251756,28.612603,1030.0445,1030.0051
512165117.47467345,0.395156,28.580858,848.9215,848.8824
512165117.52560896,0.398167,28.580191,843.6264,843.5873
512165120.5817382,0.578801,28.540202999999998,778.0331,777.9943
512165120.6836092,0.584822,28.53887,779.5837,779.5449
512165120.7345447,0.5878329999999999,28.538203,782.2485,782.2098
512165122.7210288,0.705245,28.51221,815.5040,815.4655
512165123.4341268,0.747393,28.502879,835.4316,835.3931
512165123.4850623,0.750404,28.502212,835.5836,835.5452
512165123.53599787,0.753415,28.501545999999998,835.2740,835.2355
512165123.5869333,0.756425,28.500878999999998,835.9868,835.9483
512165123.6378688,0.759436,28.500213,836.1647,836.1263
512165123.6888044,0.762446,28.499546,836.4069,836.3684
512165123.73973984,0.7654569999999999,28.49888,834.8922,834.8538
512165123.7906754,0.7684679999999999,28.498213,835.9112,835.8728
512165123.84161085,0.771478,28.497546,832.9707,832.9322
512165123.8925464,0.774489,28.496879999999997,836.1174,836.0790
512165123.9944174,0.7805099999999999,28.495547,835.7968,835.7584
512165124.45283574,0.807605,28.489548,859.0893,859.0510
512165124.5037713,0.810616,28.488882,860.3123,860.2740
512165126.1389049,0.907262,28.467484,783.2298,783.1918
512165126.1898403,0.910273,28.466817,781.3423,781.3042
512165126.2407758,0.913283,28.466151,778.7769,778.7388
512165127.2085514,0.9704849999999999,28.453485999999998,745.9591,745.9211
512165127.2594869,0.973495,28.452818999999998,736.5638,736.5258
512165127.3104224,0.976506,28.452153,740.8990,740.8610
512165127.3613579,0.979517,28.451486,737.5216,737.4836
512165127.41229343,0.9825269999999999,28.45082,735.1797,735.1417
512165127.46322894,0.9855379999999999,28.450153,733.5364,733.4984
512165128.7366155,1.060803,28.433487999999997,703.2991,703.2612
512165128.94035745,1.072846,28.430822,694.4476,694.4098
512165128.991293,1.075856,28.430155,693.2374,693.1996
512165129.0422295,1.078867,28.429489,693.4610,693.4232
512165129.0931649,1.081877,28.428822,693.8090,693.7712
512165129.1441004,1.0848879999999999,28.428155,696.8275,696.7897
512165129.195036,1.087899,28.427488999999998,693.1656,693.1278
512165129.24597144,1.090909,28.426821999999998,699.9641,699.9264
512165129.296907,1.09392,28.426156,699.0559,699.0181
512165132.8114577,1.301653,28.380156999999997,620.1972,620.1598
512165136.7693529,1.5355919999999998,28.328349,772.5444,772.5075
512165136.8202884,1.538602,28.327682,773.0678,773.0309
512165136.871224,1.541613,28.327015,770.9793,770.9423
512165136.92215943,1.544624,28.326348,793.8558,793.8189
512165136.973095,1.547634,28.325682,795.8294,795.7925
512165137.0240295,1.5506449999999998,28.325014999999997,797.8319,797.7951
512165137.07496506,1.553656,28.324347999999997,798.1092,798.0724
512165137.12590057,1.5566659999999999,28.323680999999997,789.8223,789.7854
512165137.176836,1.559677,28.323014999999998,790.8661,790.8292
512165137.3805781,1.5717189999999999,28.320346999999998,813.2406,813.2037
512165141.0988693,1.791497,28.271666999999997,757.2955,757.2592
512165141.14980483,1.794508,28.270999999999997,762.4667,762.4304
512165141.2007404,1.797518,28.270334,758.2957,758.2593
512165141.25167584,1.8005289999999998,28.269667,759.0871,759.0507
512165141.40448236,1.809561,28.267666,771.7005,771.6642
512165141.45541793,1.812571,28.266999,768.6050,768.5687
512165141.96477276,1.8426779999999998,28.26033,773.7797,773.7435
512165142.01570815,1.845689,28.259663,771.8188,771.7826
512165142.3213222,1.863753,28.255661,783.4659,783.4297
512165143.5947084,1.9390189999999998,28.238986999999998,791.5686,791.5326
512165143.64564395,1.94203,28.238319999999998,806.6442,806.6081
512165143.69657946,1.9450399999999999,28.237652999999998,810.2929,810.2568
512165143.7475149,1.948051,28.236985999999998,809.7927,809.7566
512165144.155,1.972136,28.23165,823.1706,823.1346
512165144.71529055,2.005254,28.224313,817.5350,817.4991
512165145.73399925,2.065467,28.210973,836.0175,835.9817
512165145.78493476,2.068478,28.210304999999998,835.9451,835.9094
512165145.83587027,2.071488,28.209637999999998,836.8463,836.8106
512165145.8868058,2.074499,28.208971,837.2841,837.2484
512165145.93774134,2.0775099999999997,28.208304,837.5271,837.4914
512165145.9886768,2.08052,28.207637,839.5281,839.4924
512165146.0396132,2.083531,28.20697,840.9096,840.8739
512165146.09054875,2.086542,28.206303,835.2190,835.1833
512165146.1414842,2.089552,28.205636,833.5135,833.4779
512165146.19241977,2.0925629999999997,28.204969,828.7435,828.7078
512165148.3317109,2.219011,28.176949999999998,797.7931,797.7575
512165148.4845174,2.228043,28.174948999999998,792.3982,792.3626
512165148.5863883,2.234064,28.173614999999998,785.6861,785.6506
512165148.63732386,2.237075,28.172947999999998,791.1329,791.0973
512165148.6882593,2.240086,28.172279999999997,790.6060,790.5705
512165148.73919487,2.243096,28.171612999999997,787.5071,787.4716
512165148.7901303,2.246107,28.170945999999997,787.6747,787.6392
512165148.8920014,2.252128,28.169611999999997,788.0869,788.0514
512165148.94293684,2.255139,28.168944999999997,788.1091,788.0736
512165149.1466777,2.267182,28.166276,788.7617,788.7263
512165149.1976132,2.2701919999999998,28.165609,783.2307,783.1952
512165149.9107104,2.3123419999999997,28.156267999999997,763.8588,763.8234
512165150.5219374,2.34847,28.148260999999998,745.1457,745.1105
512165152.3556154,2.456854,28.12424,770.7443,770.7092
512165152.4065509,2.4598649999999997,28.123573,770.8852,770.8501
512165152.4574862,2.462875,28.122905,777.2956,777.2606
512165152.50842166,2.465886,28.122238,785.5856,785.5505
512165152.5593572,2.4688969999999997,28.121571,784.3688,784.3338
512165152.6102927,2.471908,28.120903,785.1163,785.0813
512165152.6612281,2.4749179999999997,28.120236,789.5534,789.5183
512165152.71216375,2.477929,28.119569,787.0845,787.0495
512165152.76309913,2.48094,28.118900999999997,789.3511,789.3160
512165152.81403476,2.48395,28.118233999999998,789.5997,789.5647
512165152.86497015,2.486961,28.117566999999998,789.2681,789.2331
512165152.9159054,2.489972,28.116899,789.3770,789.3420
512165152.966841,2.492982,28.116232,788.6896,788.6546
512165153.0177764,2.495993,28.115565,787.3827,787.3477
512165153.068711,2.499004,28.114897,788.8175,788.7825
512165153.11964655,2.502014,28.11423,786.9384,786.9034
512165153.170582,2.505025,28.113563,784.7387,784.7038
512165153.2215175,2.5080359999999997,28.112894999999998,783.6088,783.5738
512165153.98555017,2.553196,28.102884999999997,753.5391,753.5043
512165154.29116416,2.57126,28.098881,750.6707,750.6360
512165154.3420996,2.57427,28.098212999999998,750.4436,750.4089
512165154.3930351,2.5772809999999997,28.097545999999998,751.1544,751.1196
512165154.4439706,2.580292,28.096878999999998,747.9500,747.9152
512165154.59677714,2.589324,28.094877,754.2853,754.2506
512165154.6986482,2.595345,28.093542,743.8710,743.8363
512165154.8005192,2.601366,28.092207,745.2746,745.2398
512165154.8514547,2.604377,28.091538999999997,746.1866,746.1519
512165156.3795197,2.6946969999999997,28.071516,752.6107,752.5762
512165156.83793896,2.721793,28.065509,758.4976,758.4631
512165157.0416798,2.7338359999999997,28.062839,758.9845,758.9500
512165157.1944864,2.742868,28.060836,758.1525,758.1180
512165157.39822835,2.754911,28.058166,769.8904,769.8559
512165157.4491639,2.7579219999999998,28.057499,772.1912,772.1567
512165158.4169392,2.815124,28.044815,752.4077,752.3734
512165158.7734878,2.8361989999999997,28.040142,755.4632,755.4290
512165158.82442325,2.83921,28.039475,758.8110,758.7768
512165158.87535876,2.842221,28.038807,762.1805,762.1462
512165158.92629427,2.845231,28.03814,762.8618,762.8276
512165158.9772298,2.848242,28.037471999999998,770.9388,770.9046
512165159.0281643,2.8512519999999997,28.036804,771.7583,771.7241
512165159.07909983,2.854263,28.036137,771.4873,771.4531
512165159.13003516,2.857274,28.035469,770.8028,770.7686
512165159.1809706,2.8602849999999997,28.034802,774.6931,774.6589
512165159.2828416,2.866306,28.033465999999997,777.2299,777.1957
512165159.3337771,2.8693169999999997,28.032798999999997,773.5151,773.4810
512165159.3847127,2.872327,28.032131,774.8002,774.7660
512165159.43564814,2.8753379999999997,28.031464,775.1218,775.0877
